setting,es,group,centile,rank,final.rank,effective.group
inpatient,7.42,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.43,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.44,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.45,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.46,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.47,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.48,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.49,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.5,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.51,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.52,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.53,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.54,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.55,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.56,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.57,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.58,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.59,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.6,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.61,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.62,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.63,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.64,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.65,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.66,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.67,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.68,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.69,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.7,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.71,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.72,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.73,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.74,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.75,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.76,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.77,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.78,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.79,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.8,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.81,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.82,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.83,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.84,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.85,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.86,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.87,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.88,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.89,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.9,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.91,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.92,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.93,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.94,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.95,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.96,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.97,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.98,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,7.99,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.01,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.02,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.03,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.04,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.05,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.06,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.07,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.08,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.09,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.1,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.11,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.12,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.13,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.14,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.15,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.16,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.17,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.18,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.19,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.2,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.21,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.22,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.23,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.24,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.25,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.26,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.27,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.28,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.29,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.3,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.31,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.32,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.33,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.34,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.35,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.36,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.37,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.38,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.39,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.4,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.41,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.42,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.43,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.44,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.45,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.46,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.47,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.48,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.49,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.5,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.51,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.52,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.53,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.54,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.55,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.56,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.57,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.58,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.59,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.6,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.61,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.62,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.63,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.64,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.65,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.66,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.67,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.68,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.69,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.7,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.71,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.72,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.73,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.74,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.75,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.76,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.77,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.78,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.79,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.8,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.81,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.82,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.83,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.84,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.85,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.86,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.87,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.88,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.89,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.9,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.91,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.92,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.93,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.94,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.95,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.96,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.97,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.98,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,8.99,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9.01,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9.02,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9.03,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9.04,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9.05,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9.06,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
inpatient,9.07,depression,100,100.00th,≥100 percentile rank,upper (≥75th percentile)
